#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\PA","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","PA","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","PA",,,"PA","Y:\Division Newsletter\2019\PA","2019","True","Y:\","","7/25/2019 3:10:08 PM","7/25/2019 7:10:08 PM","7/25/2019 3:10:08 PM","7/25/2019 7:10:08 PM","7/25/2019 3:10:08 PM","7/25/2019 7:10:08 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","Retirement","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Retirement",,,"Retirement","Y:\Division Newsletter\2019\Retirement","2019","True","Y:\","","7/25/2019 3:05:25 PM","7/25/2019 7:05:25 PM","8/14/2019 9:21:18 AM","8/14/2019 1:21:18 PM","8/14/2019 9:21:18 AM","8/14/2019 1:21:18 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Undergraduate Updates","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","Undergraduate Updates","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Undergraduate Updates",,,"Undergraduate Updates","Y:\Division Newsletter\2019\Undergraduate Updates","2019","True","Y:\","","8/8/2019 12:07:50 PM","8/8/2019 4:07:50 PM","1/14/2020 4:14:04 PM","1/14/2020 9:14:04 PM","1/14/2020 4:14:04 PM","1/14/2020 9:14:04 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Vice Chair","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","Vice Chair","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Vice Chair",,,"Vice Chair","Y:\Division Newsletter\2019\Vice Chair","2019","True","Y:\","","7/29/2019 4:15:25 PM","7/29/2019 8:15:25 PM","5/26/2020 5:08:28 PM","5/26/2020 9:08:28 PM","5/26/2020 5:08:28 PM","5/26/2020 9:08:28 PM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FW_ WVU - Division of Medical Laboratory Science Newsletter.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","FW_ WVU - Division of Medical Laboratory Science Newsletter.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FW_ WVU - Division of Medical Laboratory Science Newsletter",,,"FW_ WVU - Division of Medical Laboratory Science Newsletter.pdf","Y:\Division Newsletter\2019\FW_ WVU - Division of Medical Laboratory Science Newsletter.pdf",,"True",,".pdf","5/13/2020 1:22:21 PM","5/13/2020 5:22:21 PM","5/13/2020 1:22:21 PM","5/13/2020 5:22:21 PM","5/13/2020 1:22:21 PM","5/13/2020 5:22:21 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\MLS Neswsletter 8-8-19.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","MLS Neswsletter 8-8-19.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MLS Neswsletter 8-8-19",,,"MLS Neswsletter 8-8-19.docx","Y:\Division Newsletter\2019\MLS Neswsletter 8-8-19.docx",,"True",,".docx","8/8/2019 2:55:50 PM","8/8/2019 6:55:50 PM","8/8/2019 4:19:14 PM","8/8/2019 8:19:14 PM","8/8/2019 4:19:14 PM","8/8/2019 8:19:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\MLS Newsletter Edits 8-28-19.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","MLS Newsletter Edits 8-28-19.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MLS Newsletter Edits 8-28-19",,,"MLS Newsletter Edits 8-28-19.docx","Y:\Division Newsletter\2019\MLS Newsletter Edits 8-28-19.docx",,"True",,".docx","8/28/2019 12:28:49 PM","8/28/2019 4:28:49 PM","8/28/2019 1:17:39 PM","8/28/2019 5:17:39 PM","8/28/2019 1:17:39 PM","8/28/2019 5:17:39 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\MLS Newsletter Edits 8-29-19.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019","MLS Newsletter Edits 8-29-19.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MLS Newsletter Edits 8-29-19",,,"MLS Newsletter Edits 8-29-19.docx","Y:\Division Newsletter\2019\MLS Newsletter Edits 8-29-19.docx",,"True",,".docx","8/29/2019 10:43:12 AM","8/29/2019 2:43:12 PM","8/29/2019 10:43:12 AM","8/29/2019 2:43:12 PM","8/29/2019 10:43:12 AM","8/29/2019 2:43:12 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony\2019 MLS Graduates.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony","2019 MLS Graduates.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2019 MLS Graduates",,,"2019 MLS Graduates.jpg","Y:\Division Newsletter\2019\2019_PinningCeremony\2019 MLS Graduates.jpg",,"True",,".jpg","7/25/2019 2:57:53 PM","7/25/2019 6:57:53 PM","7/25/2019 2:57:54 PM","7/25/2019 6:57:54 PM","7/25/2019 2:57:55 PM","7/25/2019 6:57:55 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony\2019 MLS Pinning_ceremony.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony","2019 MLS Pinning_ceremony.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2019 MLS Pinning_ceremony",,,"2019 MLS Pinning_ceremony.jpg","Y:\Division Newsletter\2019\2019_PinningCeremony\2019 MLS Pinning_ceremony.jpg",,"True",,".jpg","7/25/2019 2:55:01 PM","7/25/2019 6:55:01 PM","7/25/2019 2:55:02 PM","7/25/2019 6:55:02 PM","7/25/2019 2:55:03 PM","7/25/2019 6:55:03 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony\Pinning Ceremony Recap.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\2019_PinningCeremony","Pinning Ceremony Recap.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Pinning Ceremony Recap",,,"Pinning Ceremony Recap.docx","Y:\Division Newsletter\2019\2019_PinningCeremony\Pinning Ceremony Recap.docx",,"True",,".docx","8/8/2019 12:22:52 PM","8/8/2019 4:22:52 PM","8/8/2019 2:26:16 PM","8/8/2019 6:26:16 PM","8/8/2019 2:26:16 PM","8/8/2019 6:26:16 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary\70th Anniversary - Jean Brand Teter.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary","70th Anniversary - Jean Brand Teter.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","70th Anniversary - Jean Brand Teter",,,"70th Anniversary - Jean Brand Teter.jpg","Y:\Division Newsletter\2019\70thAnniversary\70th Anniversary - Jean Brand Teter.jpg",,"True",,".jpg","8/8/2019 10:27:40 AM","8/8/2019 2:27:40 PM","8/8/2019 10:27:40 AM","8/8/2019 2:27:40 PM","8/8/2019 10:27:40 AM","8/8/2019 2:27:40 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary\70thNewsletter.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary","70thNewsletter.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","70thNewsletter",,,"70thNewsletter.docx","Y:\Division Newsletter\2019\70thAnniversary\70thNewsletter.docx",,"True",,".docx","8/8/2019 10:27:57 AM","8/8/2019 2:27:57 PM","8/8/2019 2:36:46 PM","8/8/2019 6:36:46 PM","8/8/2019 2:36:46 PM","8/8/2019 6:36:46 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary\70th_Anniversary.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\70thAnniversary","70th_Anniversary.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","70th_Anniversary",,,"70th_Anniversary.jpg","Y:\Division Newsletter\2019\70thAnniversary\70th_Anniversary.jpg",,"True",,".jpg","7/25/2019 3:02:45 PM","7/25/2019 7:02:45 PM","7/25/2019 3:03:11 PM","7/25/2019 7:03:11 PM","7/25/2019 3:03:13 PM","7/25/2019 7:03:13 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\AlumniNotes\Alumni Class Notes.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\AlumniNotes","Alumni Class Notes.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Alumni Class Notes",,,"Alumni Class Notes.docx","Y:\Division Newsletter\2019\AlumniNotes\Alumni Class Notes.docx",,"True",,".docx","8/8/2019 12:27:39 PM","8/8/2019 4:27:39 PM","8/8/2019 12:34:42 PM","8/8/2019 4:34:42 PM","8/8/2019 12:34:42 PM","8/8/2019 4:34:42 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\AlumniNotes\MLS Microscope Logo.png","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\AlumniNotes","MLS Microscope Logo.png","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","MLS Microscope Logo",,,"MLS Microscope Logo.png","Y:\Division Newsletter\2019\AlumniNotes\MLS Microscope Logo.png",,"True",,".png","8/8/2019 11:17:29 AM","8/8/2019 3:17:29 PM","8/8/2019 11:17:29 AM","8/8/2019 3:17:29 PM","8/8/2019 11:17:29 AM","8/8/2019 3:17:29 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward\2019FacultyAward.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward","2019FacultyAward.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","2019FacultyAward",,,"2019FacultyAward.docx","Y:\Division Newsletter\2019\FacultyAward\2019FacultyAward.docx",,"True",,".docx","8/8/2019 10:18:13 AM","8/8/2019 2:18:13 PM","8/8/2019 2:37:48 PM","8/8/2019 6:37:48 PM","8/8/2019 2:37:48 PM","8/8/2019 6:37:48 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward\Jane1.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward","Jane1.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jane1",,,"Jane1.jpg","Y:\Division Newsletter\2019\FacultyAward\Jane1.jpg",,"True",,".jpg","7/30/2019 11:17:01 AM","7/30/2019 3:17:01 PM","7/30/2019 11:17:01 AM","7/30/2019 3:17:01 PM","7/30/2019 11:08:07 AM","7/30/2019 3:08:07 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward\Jane2.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward","Jane2.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jane2",,,"Jane2.jpg","Y:\Division Newsletter\2019\FacultyAward\Jane2.jpg",,"True",,".jpg","7/30/2019 11:16:50 AM","7/30/2019 3:16:50 PM","7/30/2019 11:16:50 AM","7/30/2019 3:16:50 PM","7/30/2019 11:08:30 AM","7/30/2019 3:08:30 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward\Jane_andJason-Newsletter.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward","Jane_andJason-Newsletter.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jane_andJason-Newsletter",,,"Jane_andJason-Newsletter.jpg","Y:\Division Newsletter\2019\FacultyAward\Jane_andJason-Newsletter.jpg",,"True",,".jpg","7/30/2019 11:16:46 AM","7/30/2019 3:16:46 PM","7/30/2019 11:16:46 AM","7/30/2019 3:16:46 PM","7/30/2019 11:13:23 AM","7/30/2019 3:13:23 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward\Jason.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\FacultyAward","Jason.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Jason",,,"Jason.jpg","Y:\Division Newsletter\2019\FacultyAward\Jason.jpg",,"True",,".jpg","7/30/2019 11:16:48 AM","7/30/2019 3:16:48 PM","7/30/2019 11:16:48 AM","7/30/2019 3:16:48 PM","7/30/2019 11:12:52 AM","7/30/2019 3:12:52 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\HTL\HTL scholarship-Kelsey Holben.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\HTL","HTL scholarship-Kelsey Holben.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HTL scholarship-Kelsey Holben",,,"HTL scholarship-Kelsey Holben.jpg","Y:\Division Newsletter\2019\HTL\HTL scholarship-Kelsey Holben.jpg",,"True",,".jpg","7/10/2019 3:20:16 PM","7/10/2019 7:20:16 PM","7/10/2019 3:20:16 PM","7/10/2019 7:20:16 PM","7/10/2019 9:11:25 AM","7/10/2019 1:11:25 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\HTL\HTL Scholarship.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\HTL","HTL Scholarship.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","HTL Scholarship",,,"HTL Scholarship.docx","Y:\Division Newsletter\2019\HTL\HTL Scholarship.docx",,"True",,".docx","7/10/2019 3:20:02 PM","7/10/2019 7:20:02 PM","8/8/2019 2:34:15 PM","8/8/2019 6:34:15 PM","8/8/2019 2:34:14 PM","8/8/2019 6:34:14 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Meeting\NewsletterMeeting_070919.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Meeting","NewsletterMeeting_070919.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","NewsletterMeeting_070919",,,"NewsletterMeeting_070919.docx","Y:\Division Newsletter\2019\Meeting\NewsletterMeeting_070919.docx",,"True",,".docx","8/7/2019 11:20:17 AM","8/7/2019 3:20:17 PM","8/7/2019 11:20:17 AM","8/7/2019 3:20:17 PM","7/9/2019 10:22:56 AM","7/9/2019 2:22:56 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty\Battistella-FacultyPic.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty","Battistella-FacultyPic.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Battistella-FacultyPic",,,"Battistella-FacultyPic.jpg","Y:\Division Newsletter\2019\NewFaculty\Battistella-FacultyPic.jpg",,"True",,".jpg","7/29/2019 4:43:26 PM","7/29/2019 8:43:26 PM","7/29/2019 4:43:26 PM","7/29/2019 8:43:26 PM","7/29/2019 4:43:01 PM","7/29/2019 8:43:01 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty\Bio-Jason Evans.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty","Bio-Jason Evans.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bio-Jason Evans",,,"Bio-Jason Evans.docx","Y:\Division Newsletter\2019\NewFaculty\Bio-Jason Evans.docx",,"True",,".docx","7/29/2019 4:11:25 PM","7/29/2019 8:11:25 PM","8/8/2019 10:13:37 AM","8/8/2019 2:13:37 PM","8/8/2019 10:13:36 AM","8/8/2019 2:13:36 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty\Bio_LuisaBattistella.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty","Bio_LuisaBattistella.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bio_LuisaBattistella",,,"Bio_LuisaBattistella.docx","Y:\Division Newsletter\2019\NewFaculty\Bio_LuisaBattistella.docx",,"True",,".docx","7/16/2019 10:51:47 AM","7/16/2019 2:51:47 PM","8/8/2019 10:14:00 AM","8/8/2019 2:14:00 PM","8/8/2019 10:14:00 AM","8/8/2019 2:14:00 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty\Evans WVU Faculty Pic.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\NewFaculty","Evans WVU Faculty Pic.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Evans WVU Faculty Pic",,,"Evans WVU Faculty Pic.jpg","Y:\Division Newsletter\2019\NewFaculty\Evans WVU Faculty Pic.jpg",,"True",,".jpg","7/29/2019 4:11:11 PM","7/29/2019 8:11:11 PM","7/29/2019 4:11:11 PM","7/29/2019 8:11:11 PM","7/29/2019 4:11:11 PM","7/29/2019 8:11:11 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement\Abra_Bio.docx","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Abra_Bio.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Abra_Bio",,,"Abra_Bio.docx","Y:\Division Newsletter\2019\Retirement\Abra_Bio.docx",,"True",,".docx","7/30/2019 10:14:32 AM","7/30/2019 2:14:32 PM","8/8/2019 2:52:32 PM","8/8/2019 6:52:32 PM","8/8/2019 2:52:32 PM","8/8/2019 6:52:32 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement\Abra_retirement.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Abra_retirement.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Abra_retirement",,,"Abra_retirement.jpg","Y:\Division Newsletter\2019\Retirement\Abra_retirement.jpg",,"True",,".jpg","7/25/2019 3:06:27 PM","7/25/2019 7:06:27 PM","8/8/2019 10:17:13 AM","8/8/2019 2:17:13 PM","8/8/2019 10:17:13 AM","8/8/2019 2:17:13 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement\Bev_new.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Bev_new.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bev_new",,,"Bev_new.jpg","Y:\Division Newsletter\2019\Retirement\Bev_new.jpg",,"True",,".jpg","7/24/2019 11:19:17 AM","7/24/2019 3:19:17 PM","7/24/2019 11:19:17 AM","7/24/2019 3:19:17 PM","7/24/2019 11:18:07 AM","7/24/2019 3:18:07 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement\Bev_retirement.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Bev_retirement.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bev_retirement",,,"Bev_retirement.jpg","Y:\Division Newsletter\2019\Retirement\Bev_retirement.jpg",,"True",,".jpg","7/24/2019 10:49:34 AM","7/24/2019 2:49:34 PM","7/24/2019 10:49:34 AM","7/24/2019 2:49:34 PM","7/24/2019 10:48:10 AM","7/24/2019 2:48:10 PM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement\Bev_retirement_Final_picture.jpg","Microsoft.PowerShell.Core\FileSystem::Y:\Division Newsletter\2019\Retirement","Bev_retirement_Final_picture.jpg","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bev_retirement_Final_picture",,,"Bev_retirement_Final_picture.jpg","Y:\Division Newsletter\2019\Retirement\Bev_retirement_Final_picture.jpg",,"True",,".jpg","7/25/2019 2:59:11 PM","7/25/2019 6:59:11 PM","7/25/2019 2:59:11 PM","7/25/2019 6:59:11 PM","7/25/2019 2:59:12 PM","7/25/2019 6:59:12 PM","Archive, NotContentIndexed"
