#TYPE System.IO.DirectoryInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","PATH BOOKS - FEEL FREE TO USE","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","PATH BOOKS - FEEL FREE TO USE",,,"PATH BOOKS - FEEL FREE TO USE","Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","Desktop","True","Y:\","","10/8/2019 6:53:41 AM","10/8/2019 10:53:41 AM","10/8/2019 7:32:44 AM","10/8/2019 11:32:44 AM","10/8/2019 7:32:44 AM","10/8/2019 11:32:44 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\WVU_Custom_Fluency.Direct.10.0.476.1540","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","WVU_Custom_Fluency.Direct.10.0.476.1540","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","WVU_Custom_Fluency.Direct.10.0.476.1540",,,"WVU_Custom_Fluency.Direct.10.0.476.1540","Y:\ag10198\backup 10-8-2019\Desktop\WVU_Custom_Fluency.Direct.10.0.476.1540","Desktop","True","Y:\",".1540","10/8/2019 7:33:33 AM","10/8/2019 11:33:33 AM","10/8/2019 7:34:08 AM","10/8/2019 11:34:08 AM","10/8/2019 7:34:08 AM","10/8/2019 11:34:08 AM","Directory, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Adobe Acrobat DC.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Adobe Acrobat DC.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Adobe Acrobat DC",,,"Adobe Acrobat DC.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Adobe Acrobat DC.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:31:04 AM","8/30/2019 1:31:04 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Adobe Photoshop CC 2018.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Adobe Photoshop CC 2018.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Adobe Photoshop CC 2018",,,"Adobe Photoshop CC 2018.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Adobe Photoshop CC 2018.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:32:40 AM","8/30/2019 1:32:40 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\ASCCP2013.xls","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","ASCCP2013.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","ASCCP2013",,,"ASCCP2013.xls","Y:\ag10198\backup 10-8-2019\Desktop\ASCCP2013.xls",,"True",,".xls","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","11/24/2014 3:11:25 PM","11/24/2014 8:11:25 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Citrix-Epic.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Citrix-Epic.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Citrix-Epic",,,"Citrix-Epic.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Citrix-Epic.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:31:08 AM","8/30/2019 1:31:08 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\CPT Cheat Sheet.xls","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","CPT Cheat Sheet.xls","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","CPT Cheat Sheet",,,"CPT Cheat Sheet.xls","Y:\ag10198\backup 10-8-2019\Desktop\CPT Cheat Sheet.xls",,"True",,".xls","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/16/2019 2:56:58 PM","9/16/2019 6:56:58 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Cytology templates Aarti y.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Cytology templates Aarti y.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Cytology templates Aarti y",,,"Cytology templates Aarti y.docx","Y:\ag10198\backup 10-8-2019\Desktop\Cytology templates Aarti y.docx",,"True",,".docx","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/24/2019 6:17:56 PM","9/24/2019 10:17:56 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\David Flow comments.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","David Flow comments.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","David Flow comments",,,"David Flow comments.docx","Y:\ag10198\backup 10-8-2019\Desktop\David Flow comments.docx",,"True",,".docx","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/25/2019 9:58:46 AM","9/25/2019 1:58:46 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\DEPARTMENT PHONE LIST - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","DEPARTMENT PHONE LIST - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","DEPARTMENT PHONE LIST - Shortcut",,,"DEPARTMENT PHONE LIST - Shortcut.lnk","Y:\ag10198\backup 10-8-2019\Desktop\DEPARTMENT PHONE LIST - Shortcut.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:40:44 AM","8/30/2019 1:40:44 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Excel 2016.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Excel 2016.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Excel 2016",,,"Excel 2016.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Excel 2016.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:31:13 AM","8/30/2019 1:31:13 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\FCS Express - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","FCS Express - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FCS Express - Shortcut",,,"FCS Express - Shortcut.lnk","Y:\ag10198\backup 10-8-2019\Desktop\FCS Express - Shortcut.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/30/2019 3:52:16 PM","9/30/2019 7:52:16 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\FLOW CYTOMETRY CASES - Shortcut.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","FLOW CYTOMETRY CASES - Shortcut.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","FLOW CYTOMETRY CASES - Shortcut",,,"FLOW CYTOMETRY CASES - Shortcut.lnk","Y:\ag10198\backup 10-8-2019\Desktop\FLOW CYTOMETRY CASES - Shortcut.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/30/2019 3:59:49 PM","9/30/2019 7:59:49 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\INFINITY ANALYZE.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","INFINITY ANALYZE.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","INFINITY ANALYZE",,,"INFINITY ANALYZE.lnk","Y:\ag10198\backup 10-8-2019\Desktop\INFINITY ANALYZE.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 10:10:30 AM","8/30/2019 2:10:30 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Internet Explorer.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Internet Explorer.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Internet Explorer",,,"Internet Explorer.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Internet Explorer.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:32:21 AM","8/30/2019 1:32:21 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Live CoPath.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Live CoPath.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Live CoPath",,,"Live CoPath.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Live CoPath.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","9/19/2019 2:57:14 PM","9/19/2019 6:57:14 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Outlook 2016.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Outlook 2016.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Outlook 2016",,,"Outlook 2016.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Outlook 2016.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:31:19 AM","8/30/2019 1:31:19 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PowerPoint 2016.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","PowerPoint 2016.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","PowerPoint 2016",,,"PowerPoint 2016.lnk","Y:\ag10198\backup 10-8-2019\Desktop\PowerPoint 2016.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:32:10 AM","8/30/2019 1:32:10 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Word 2016.lnk","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","Word 2016.lnk","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Word 2016",,,"Word 2016.lnk","Y:\ag10198\backup 10-8-2019\Desktop\Word 2016.lnk",,"True",,".lnk","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","8/30/2019 9:32:03 AM","8/30/2019 1:32:03 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\WVU HEM.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop","WVU HEM.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","WVU HEM",,,"WVU HEM.docx","Y:\ag10198\backup 10-8-2019\Desktop\WVU HEM.docx",,"True",,".docx","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/8/2019 6:53:39 AM","10/8/2019 10:53:39 AM","10/7/2019 12:09:14 AM","10/7/2019 4:09:14 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents\Flow templates","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents","Flow templates","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Flow templates",,,"Flow templates","Y:\ag10198\backup 10-8-2019\Desktop\Documents\Flow templates","Documents","True","Y:\","","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents\Certificate of Completion  hippa.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents","Certificate of Completion  hippa.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Certificate of Completion  hippa",,,"Certificate of Completion  hippa.pdf","Y:\ag10198\backup 10-8-2019\Desktop\Documents\Certificate of Completion  hippa.pdf",,"True",,".pdf","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","9/5/2019 1:31:45 PM","9/5/2019 5:31:45 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents\Security Awareness Training Completion Certificate.pdf","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents","Security Awareness Training Completion Certificate.pdf","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Security Awareness Training Completion Certificate",,,"Security Awareness Training Completion Certificate.pdf","Y:\ag10198\backup 10-8-2019\Desktop\Documents\Security Awareness Training Completion Certificate.pdf",,"True",,".pdf","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","9/5/2019 1:10:43 PM","9/5/2019 5:10:43 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents\Flow templates\Bone marrow.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Documents\Flow templates","Bone marrow.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Bone marrow",,,"Bone marrow.docx","Y:\ag10198\backup 10-8-2019\Desktop\Documents\Flow templates\Bone marrow.docx",,"True",,".docx","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","9/6/2019 12:55:57 PM","9/6/2019 4:55:57 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Hem template 2.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates","Hem template 2.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Hem template 2",,,"Hem template 2.docx","Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Hem template 2.docx",,"True",,".docx","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","1/6/2019 10:23:16 AM","1/6/2019 3:23:16 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Hem Template.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates","Hem Template.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Hem Template",,,"Hem Template.docx","Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Hem Template.docx",,"True",,".docx","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","1/6/2019 10:21:00 AM","1/6/2019 3:21:00 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Main Hem Template.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates","Main Hem Template.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Main Hem Template",,,"Main Hem Template.docx","Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Main Hem Template.docx",,"True",,".docx","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","10/8/2019 6:53:40 AM","10/8/2019 10:53:40 AM","1/6/2019 10:24:42 AM","1/6/2019 3:24:42 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Plasma cell neoplasm Template.docx","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\Hem templates","Plasma cell neoplasm Template.docx","Y","Microsoft.PowerShell.Core\FileSystem","False","-a----","Plasma cell neoplasm Template",,,"Plasma cell neoplasm Template.docx","Y:\ag10198\backup 10-8-2019\Desktop\Hem templates\Plasma cell neoplasm Template.docx",,"True",,".docx","10/8/2019 6:53:41 AM","10/8/2019 10:53:41 AM","10/8/2019 6:53:41 AM","10/8/2019 10:53:41 AM","1/6/2019 10:21:38 AM","1/6/2019 3:21:38 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\AP General","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","AP General","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","AP General",,,"AP General","Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\AP General","PATH BOOKS - FEEL FREE TO USE","True","Y:\","","10/8/2019 6:54:00 AM","10/8/2019 10:54:00 AM","10/8/2019 7:12:32 AM","10/8/2019 11:12:32 AM","10/8/2019 7:12:32 AM","10/8/2019 11:12:32 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\Autopsy and Forensics","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","Autopsy and Forensics","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Autopsy and Forensics",,,"Autopsy and Forensics","Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\Autopsy and Forensics","PATH BOOKS - FEEL FREE TO USE","True","Y:\","","10/8/2019 7:13:10 AM","10/8/2019 11:13:10 AM","10/8/2019 7:13:19 AM","10/8/2019 11:13:19 AM","10/8/2019 7:13:19 AM","10/8/2019 11:13:19 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\Breast","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","Breast","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","Breast",,,"Breast","Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\Breast","PATH BOOKS - FEEL FREE TO USE","True","Y:\","","10/8/2019 7:13:19 AM","10/8/2019 11:13:19 AM","10/8/2019 7:13:34 AM","10/8/2019 11:13:34 AM","10/8/2019 7:13:34 AM","10/8/2019 11:13:34 AM","Directory"
"Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\BST","Microsoft.PowerShell.Core\FileSystem::Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE","BST","Y","Microsoft.PowerShell.Core\FileSystem","True","d-----","BST",,,"BST","Y:\ag10198\backup 10-8-2019\Desktop\PATH BOOKS - FEEL FREE TO USE\BST","PATH BOOKS - FEEL FREE TO USE","True","Y:\","","10/8/2019 7:13:58 AM","10/8/2019 11:13:58 AM","10/8/2019 7:15:10 AM","10/8/2019 11:15:10 AM","10/8/2019 7:15:10 AM","10/8/2019 11:15:10 AM","Directory"
